pl_rade,pl_trandep,st_teff,pl_trandur,pl_orbper,st_rad,sy_dist,pl_bmasse,label_standardized,dataset_source
2.2,870.0,5659.0,4.5408,13.772626,1.25,160.125,12.0,CONFIRMED,K2
3.29495202,870.0,6114.0,3.493,13.773826,1.682578,160.125,12.0,CONFIRMED,K2
1.79,870.0,5994.0,3.92,9.398977,1.06,211.43,12.0,CONFIRMED,K2
2.5,0.047,6010.0,3.72,22.99592,1.043,211.43,12.0,CONFIRMED,K2
2.72,870.0,5994.0,4.43,22.996591,1.06,211.43,12.0,CONFIRMED,K2
2.2,870.0,3315.0,2.03,17.70632,0.28,123.202,12.0,CONFIRMED,K2
3.9587,0.6508,3266.0,1.872,17.703,0.289676,123.202,12.0,CONFIRMED,K2
1.76,0.677,5659.0,2.016,17.7037,0.205,123.202,12.0,CONFIRMED,K2
5.7395617,0.2238483,5790.7,4.9375033,14.75650149447,1.20174,343.99,12.0,CONFIRMED,K2
3.9587,870.0,6070.0,3.493,14.759859,1.186,343.99,12.0,CONFIRMED,K2
6.18,870.0,5880.0,4.96,14.759287,1.22,343.99,12.0,CONFIRMED,K2
5.3,0.1705,6070.0,4.1088,14.759595,1.186,343.99,12.0,CONFIRMED,K2
3.9587,870.0,6890.0,3.493,5.1138428,1.409,371.823,12.0,CONFIRMED,K2
5.67086336,0.1290375,6315.7,2.4556787,5.11383503556,1.50876,371.823,12.0,CONFIRMED,K2
5.0,0.1054,6890.0,2.1504,5.113823,1.409,371.823,12.0,CONFIRMED,K2
5.65,870.0,6502.0,2.46,5.113981,1.49,371.823,12.0,CONFIRMED,K2
2.52633631,870.0,5985.0,3.493,12.282343,1.410373,557.993,12.0,CONFIRMED,K2
2.47,0.0314,5659.0,4.32,12.2812,1.323,557.993,12.0,CONFIRMED,K2
2.21,870.0,6222.0,4.31,12.283211,1.33,557.993,12.0,CONFIRMED,K2
3.9587,0.0233,6272.0,3.876,12.281,1.33471,557.993,12.0,CONFIRMED,K2
1.3172461,870.0,5277.0,3.493,21.191788,0.782112,239.289,12.0,CONFIRMED,K2
3.9587,0.0182,5296.77,4.28304,21.199,0.797924,239.289,12.0,CONFIRMED,K2
1.33,0.0263,5659.0,5.04,21.1976,0.7747,239.289,12.0,CONFIRMED,K2
1.22,870.0,5424.0,4.65,21.194733,0.8,239.289,12.0,CONFIRMED,K2
3.9587,0.0312,5940.0,7.53408,16.271,1.25863,421.636,12.0,CONFIRMED,K2
2.77,0.0418,5659.0,7.68,16.2713,1.27,421.636,12.0,CONFIRMED,K2
2.62,870.0,5869.0,7.64,16.273563,1.32,421.636,12.0,CONFIRMED,K2
2.10886389,870.0,5656.0,3.493,16.27284,1.064948,421.636,12.0,CONFIRMED,K2
1.03,870.0,4558.0,1.78,3.850614,0.63,156.951,12.0,CONFIRMED,K2
1.073,0.0391,5659.0,1.6008,3.85064,0.51,156.951,12.0,CONFIRMED,K2
3.9587,0.0282,4504.0,1.62696,3.85,0.626953,156.951,12.0,CONFIRMED,K2
1.92,870.0,4857.0,3.4,19.507428,0.72,360.36,12.0,CONFIRMED,K2
2.11,0.1237,5659.0,3.792,19.508,0.576,360.36,12.0,CONFIRMED,K2
13.96,870.0,6071.0,3.493,2.995633,1.44,348.646,12.0,CONFIRMED,K2
13.7,0.7493,5659.0,2.4768,2.9956372,1.4,348.646,12.0,CONFIRMED,K2
13.75,870.0,6168.0,3.493,2.9956348,1.42,348.646,12.0,CONFIRMED,K2
3.9587,0.6237,6135.47,1.97112,2.996,1.4022,348.646,12.0,CONFIRMED,K2
13.1,870.0,5659.0,2.3592,2.995633,1.38,348.646,12.0,CONFIRMED,K2
3.9587,870.0,6087.0,3.493,2.99563536,1.66,348.646,12.0,CONFIRMED,K2
13.96620332,870.0,5990.0,3.493,2.995646,1.454974,348.646,12.0,CONFIRMED,K2
13.8,0.8175,6380.0,1.9512,2.995653,1.398,348.646,12.0,CONFIRMED,K2
3.9587,0.731,6135.47,2.475,2.99529334,1.4022,348.646,12.0,CONFIRMED,K2
13.1937,0.7778,6135.5,2.287,2.9956366,1.4,348.646,12.0,CONFIRMED,K2
3.9587,0.067,5464.0,4.998,29.729,1.11294,738.136,12.0,CONFIRMED,K2
3.36,870.0,5532.0,5.29,29.740451,1.13,738.136,12.0,CONFIRMED,K2
3.52,0.0888,5659.0,5.448,29.7361,1.144,738.136,12.0,CONFIRMED,K2
2.96787013,870.0,5759.0,3.493,36.556251,1.035241,421.408,12.0,CONFIRMED,K2
3.21,870.0,5817.0,6.25,36.552551,1.16,421.408,12.0,CONFIRMED,K2
3.18,0.0802,5659.0,6.408,36.5563,1.1,421.408,12.0,CONFIRMED,K2
2.4,0.0255,6140.0,3.0744,11.561514,1.406,208.357,12.0,CONFIRMED,K2
2.03,870.0,5920.0,3.73,11.561052,1.09,208.357,12.0,CONFIRMED,K2
1.65,870.0,3804.0,1.46,2.787174,0.46,166.169,12.0,CONFIRMED,K2
2.0,0.147,5659.0,1.728,2.78711,0.507,166.169,12.0,CONFIRMED,K2
2.3,0.2124,3790.0,1.7592,7.676984,0.465,166.169,12.0,CONFIRMED,K2
2.02,870.0,3804.0,2.2,7.676972,0.46,166.169,12.0,CONFIRMED,K2
2.44,0.2074,5659.0,2.232,7.67689,0.507,166.169,12.0,CONFIRMED,K2
1.59,870.0,4374.0,1.76,3.35585,0.49,75.1691,12.0,CONFIRMED,K2
1.9149,0.1101,3807.0,1.599,3.3557219,0.56,75.1691,12.0,CONFIRMED,K2
1.6,0.067,3860.0,1.524,3.355854,0.551,75.1691,12.0,CONFIRMED,K2
1.82,0.1946,5659.0,2.304,10.36627,0.4,162.408,12.0,CONFIRMED,K2
2.11,870.0,3779.0,2.08,10.367437,0.52,162.408,12.0,CONFIRMED,K2
3.9587,0.124,3675.0,1.89192,10.366,0.539401,162.408,12.0,CONFIRMED,K2
2.36213049,870.0,4789.0,3.493,26.197022,0.692258,105.58,12.0,CONFIRMED,K2
2.99459349,0.12027717,4678.0,3.8354088,26.19445485478,0.709927,105.58,12.0,CONFIRMED,K2
3.9587,0.0861,4678.0,3.17304,26.198,0.709927,105.58,12.0,CONFIRMED,K2
2.26,870.0,4801.0,3.33,26.201446,0.7,105.58,12.0,CONFIRMED,K2
2.08,0.0965,5659.0,3.432,26.1956,0.656,105.58,12.0,CONFIRMED,K2
3.9587,0.1195,4391.0,2.39112,7.187,0.617099,320.336,12.0,CONFIRMED,K2
2.41,870.0,4599.0,2.57,7.187257,0.63,320.336,12.0,CONFIRMED,K2
2.58,0.1829,5659.0,2.808,7.18662,0.584,320.336,12.0,CONFIRMED,K2
3.8,0.1777,5220.0,2.3136,4.688625,0.828,201.856,12.0,CONFIRMED,K2
3.36071,0.1469,4954.0,2.651,4.6886342,0.87,201.856,12.0,CONFIRMED,K2
3.26,870.0,5077.0,2.75,4.688418,0.85,201.856,12.0,CONFIRMED,K2
2.6,0.0858,5220.0,2.8296,12.550896,0.828,201.856,12.0,CONFIRMED,K2
2.67,870.0,5077.0,3.68,12.550171,0.85,201.856,12.0,CONFIRMED,K2
2.75,0.1028,5659.0,3.432,9.0333,0.825,453.567,12.0,CONFIRMED,K2
1.38,870.0,4385.0,3.25,9.032178,0.49,453.567,12.0,CONFIRMED,K2
3.9587,0.0682,5274.0,3.00888,9.029,0.786068,453.567,12.0,CONFIRMED,K2
1.32,870.0,4402.71,3.493,2.399964,0.619575,252.596,12.0,CONFIRMED,K2
1.27,0.0404,5659.0,1.992,2.39901,0.603,252.596,12.0,CONFIRMED,K2
1.52,0.0436,4326.0,1.76,2.3996463,0.67,252.596,12.0,CONFIRMED,K2
1.4,870.0,4680.0,2.064,2.39984,0.72,252.596,12.0,CONFIRMED,K2
1.08,870.0,4426.0,1.74,2.39991,0.601,252.596,12.0,CONFIRMED,K2
1.69,870.0,4426.0,1.9,5.60906,0.601,252.596,12.0,CONFIRMED,K2
2.09,870.0,4680.0,2.05,5.60912,0.72,252.596,12.0,CONFIRMED,K2
2.2,870.0,4523.0,3.493,5.6084,0.69,252.596,12.0,CONFIRMED,K2
3.9587,0.093,4323.44,2.29,5.60967748,0.779092,252.596,12.0,CONFIRMED,K2
2.17,0.0889,4326.0,1.84,5.6089465,0.67,252.596,12.0,CONFIRMED,K2
1.93,870.0,4402.71,3.493,5.608352,0.619575,252.596,12.0,CONFIRMED,K2
1.9,0.0938,5659.0,1.7976,5.60871,0.603,252.596,12.0,CONFIRMED,K2
1.54,870.0,5789.0,2.75,4.163873,1.04,489.368,12.0,CONFIRMED,K2
2.74,870.0,5789.0,4.94,19.991944,1.04,489.368,12.0,CONFIRMED,K2
2.81,0.0748,5659.0,4.56,19.9901,1.006,489.368,12.0,CONFIRMED,K2
3.9587,0.0542,5799.0,4.266,19.991,0.977396,489.368,12.0,CONFIRMED,K2
3.9587,0.053,5739.0,3.2,7.80651068,1.03974,694.734,12.0,CONFIRMED,K2
3.9587,0.0477,5739.0,2.74992,7.806,1.03974,694.734,12.0,CONFIRMED,K2
2.54,870.0,5769.0,2.78,7.806164,1.05,694.734,12.0,CONFIRMED,K2
3.03,0.0681,5659.0,2.808,7.80692,1.103,694.734,12.0,CONFIRMED,K2
1.37,870.0,5791.0,1.63,3.665912,0.95,176.051,12.0,CONFIRMED,K2
2.0,0.0401,5930.0,3.1032,8.236486,0.923,176.051,12.0,CONFIRMED,K2
1.92,870.0,5791.0,3.59,8.234885,0.95,176.051,12.0,CONFIRMED,K2
4.4,0.19,5930.0,2.8632,14.869943,0.923,176.051,12.0,CONFIRMED,K2
2.23,870.0,5791.0,4.14,14.871387,0.95,176.051,12.0,CONFIRMED,K2
1.56,870.0,3669.0,1.53,3.793306,0.41,91.722,12.0,CONFIRMED,K2
3.9587,0.1007,3510.0,1.39008,3.794,0.421881,91.722,12.0,CONFIRMED,K2
2.25,870.0,5790.0,3.493,5.7385647,0.92,500.497,12.0,CONFIRMED,K2
2.29,870.0,5568.0,3.493,21.0267366,0.86,355.54,12.0,CONFIRMED,K2
3.72,870.0,5794.0,3.493,16.3488637,1.0,517.687,12.0,CONFIRMED,K2
2.68,870.0,5650.0,3.493,11.2510285,0.91,480.307,12.0,CONFIRMED,K2
1.407,0.0345,5659.0,1.1232,1.422602,0.729,109.749,12.0,CONFIRMED,K2
1.43,870.0,4916.0,3.493,1.422614,0.718,109.749,4.3,CONFIRMED,K2
1.46748911,870.0,4944.0,3.493,1.422619,0.745987,109.749,12.0,CONFIRMED,K2
1.43,870.0,4916.0,1.23768,1.422614,0.718,109.749,3.9,CONFIRMED,K2
1.55,0.0365,4886.0,1.2,1.4226108,0.74,109.749,12.0,CONFIRMED,K2
1.32,870.0,4924.0,1.206,1.42266,0.74,109.749,12.0,CONFIRMED,K2
1.291,870.0,4836.0,3.493,1.422586,0.717,109.749,5.1,CONFIRMED,K2
1.45,870.0,4953.0,1.047,1.422647,0.75,109.749,12.0,CONFIRMED,K2
2.41,870.0,4836.0,3.493,5.340786,0.717,109.749,26.0,CONFIRMED,K2
3.12,0.1545,4953.0,3.493,5.3410507,0.726,109.749,12.0,CONFIRMED,K2
3.9587,0.163,4772.39,-0.068,5.34107237,0.75412,109.749,12.0,CONFIRMED,K2
2.82,0.121,4886.0,1.19,5.3408934,0.74,109.749,12.0,CONFIRMED,K2
2.8,870.0,4924.0,1.267,5.34059,0.74,109.749,12.0,CONFIRMED,K2
3.2,870.0,4916.0,1.3536,5.340888,0.718,109.749,7.8,CONFIRMED,K2
3.58036658,870.0,4944.0,3.493,5.340883,0.745987,109.749,12.0,CONFIRMED,K2
2.65,870.0,4953.0,1.153,5.34072,0.75,109.749,12.0,CONFIRMED,K2
3.2,870.0,4916.0,3.493,5.340888,0.718,109.749,7.9,CONFIRMED,K2
3.9587,870.0,5679.0,3.493,9.79692,0.98,232.1,15.23,CONFIRMED,K2
2.89705396,870.0,5869.0,3.493,23.446873,0.986872,187.222,12.0,CONFIRMED,K2
2.71,0.0808,5484.0,5.79,23.446501,0.87,187.222,12.0,CONFIRMED,K2
2.906,870.0,5561.0,3.493,23.448172,1.051,187.222,12.0,CONFIRMED,K2
3.9587,0.05,5568.0,3.493,23.4302,1.05771,187.222,12.0,CONFIRMED,K2
3.24,0.0783,5659.0,5.712,23.44701,1.115,187.222,12.0,CONFIRMED,K2
2.359,870.0,5601.0,3.493,15.937039,0.94,185.947,12.0,CONFIRMED,K2
1.87,0.059,5659.0,3.288,15.93709,0.731,185.947,12.0,CONFIRMED,K2
1.84,0.0576,4574.0,3.25,15.937378,0.7,185.947,12.0,CONFIRMED,K2
2.413,870.0,4348.0,3.493,20.645099,0.625,176.965,12.0,CONFIRMED,K2
2.38,0.132,5659.0,2.376,20.646,0.58,176.965,12.0,CONFIRMED,K2
2.54,0.118,4396.0,1.94,20.643928,0.68,176.965,12.0,CONFIRMED,K2
1.322,0.0485,5659.0,2.28,5.02629,0.577,206.608,12.0,CONFIRMED,K2
1.332,870.0,4663.0,3.493,5.025598,0.663,206.608,12.0,CONFIRMED,K2
1.72,0.0484,4679.0,2.3,5.025831,0.72,206.608,12.0,CONFIRMED,K2
1.38,0.0522,5659.0,2.856,9.65869,0.577,206.608,12.0,CONFIRMED,K2
1.361,870.0,4663.0,3.493,9.660186,0.663,206.608,12.0,CONFIRMED,K2
1.948,870.0,4663.0,3.493,20.201085,0.663,206.608,12.0,CONFIRMED,K2
1.89,0.0982,5659.0,3.576,20.2009,0.577,206.608,12.0,CONFIRMED,K2
1.313,870.0,5682.0,3.493,5.761612,0.881,185.55,12.0,CONFIRMED,K2
1.217,0.0174,5659.0,2.232,5.76218,0.868,185.55,12.0,CONFIRMED,K2
1.37311054,870.0,5744.0,3.493,5.761359,0.901705,185.55,12.0,CONFIRMED,K2
1.37,0.0226,5350.0,2.2,5.7619248,0.83,185.55,12.0,CONFIRMED,K2
1.61,870.0,5413.0,2.706,4.44117,0.85,179.943,12.0,CONFIRMED,K2
1.39,870.0,5352.0,3.493,4.4434,0.809,179.943,12.0,CONFIRMED,K2
1.66,870.0,5512.0,2.3,4.44118,0.87,179.943,12.0,CONFIRMED,K2
1.5,0.0362,4740.0,2.79,4.4436649,0.72,179.943,12.0,CONFIRMED,K2
1.52572113,870.0,5382.0,3.493,4.443774,0.818403,179.943,12.0,CONFIRMED,K2
1.57,0.0358,5659.0,2.832,4.4436,0.792,179.943,12.0,CONFIRMED,K2
2.64,0.1027,5659.0,2.9016,6.42959,0.792,179.943,12.0,CONFIRMED,K2
2.59811964,870.0,5382.0,3.493,6.429582,0.818403,179.943,12.0,CONFIRMED,K2
2.41,870.0,5352.0,3.493,6.42966,0.809,179.943,12.0,CONFIRMED,K2
3.9587,0.085,4927.0,3.038,6.43032491,0.858018,179.943,12.0,CONFIRMED,K2
2.75,870.0,5413.0,3.127,6.42904,0.85,179.943,12.0,CONFIRMED,K2
2.5,0.1,4740.0,2.94,6.4295023,0.72,179.943,12.0,CONFIRMED,K2
2.65,870.0,5512.0,2.908,6.42973,0.87,179.943,12.0,CONFIRMED,K2
2.33,0.0866,4740.0,2.74,14.090907,0.72,179.943,12.0,CONFIRMED,K2
2.58,0.0893,5659.0,2.808,14.09292,0.792,179.943,12.0,CONFIRMED,K2
2.59,870.0,5512.0,2.65,14.0919,0.87,179.943,12.0,CONFIRMED,K2
2.31,870.0,5352.0,3.493,14.09229,0.809,179.943,12.5,CONFIRMED,K2
2.41175864,870.0,5382.0,3.493,14.090996,0.818403,179.943,12.0,CONFIRMED,K2
2.73,870.0,5413.0,2.967,14.09189,0.85,179.943,12.0,CONFIRMED,K2
2.59639,0.0628,5372.0,1.569,2.1408063,1.0,144.202,12.0,CONFIRMED,K2
3.207,870.0,5377.0,3.493,2.14084,0.971,144.202,12.0,CONFIRMED,K2
3.207,870.0,5377.0,1.9,2.14084,0.971,144.202,12.0,CONFIRMED,K2
3.9587,2.3415,4952.0,1.992,3.115,0.74956,442.813,12.0,CONFIRMED,K2
13.024,870.0,4925.0,3.493,3.114905,0.736,442.813,12.0,CONFIRMED,K2
12.5,870.0,5659.0,2.3592,3.114878,0.77,442.813,12.0,CONFIRMED,K2
12.03,2.846,5659.0,2.3376,3.1149085,0.718,442.813,12.0,CONFIRMED,K2
12.11200864,2.59807011,4973.0,2.3721346,3.11489307594,0.74956,442.813,12.0,CONFIRMED,K2
3.9587,2.698,4952.0,2.375,3.11491262,0.74956,442.813,12.0,CONFIRMED,K2
3.0,870.0,5659.0,3.6288,9.844017,0.91,463.88,12.0,CONFIRMED,K2
3.9587,0.0809,5500.23,3.42504,9.844,0.957455,463.88,12.0,CONFIRMED,K2
2.945,870.0,5479.0,3.493,9.844077,0.922,463.88,12.0,CONFIRMED,K2
3.23,0.1093,5659.0,3.696,9.84413,0.9395,463.88,12.0,CONFIRMED,K2
2.25,0.0202,5659.0,4.32,11.0213,1.507,229.567,12.0,CONFIRMED,K2
2.061,870.0,6138.0,3.493,11.02066,1.486,229.567,12.0,CONFIRMED,K2
1.593,870.0,5789.0,3.493,4.521953,0.907,359.439,12.0,CONFIRMED,K2
1.593,870.0,5789.0,3.0,4.521953,0.907,359.439,12.0,CONFIRMED,K2
2.213,870.0,5789.0,3.493,16.43445,0.907,359.439,12.0,CONFIRMED,K2
2.213,870.0,5789.0,3.6,16.43445,0.907,359.439,12.0,CONFIRMED,K2
2.243,870.0,5822.0,3.493,14.453895,1.543,696.1,12.0,CONFIRMED,K2
3.9587,0.0245,5826.08,6.03504,14.443,1.54893,696.1,12.0,CONFIRMED,K2
2.84,0.0298,5659.0,6.792,14.4584,1.551,696.1,12.0,CONFIRMED,K2
1.75532562,870.0,5838.0,3.493,14.460563,1.065474,696.1,12.0,CONFIRMED,K2
1.736,870.0,5937.0,2.1,5.776475,1.149,161.61,12.0,CONFIRMED,K2
1.736,870.0,5937.0,3.493,5.776475,1.149,161.61,12.0,CONFIRMED,K2
1.693,870.0,4200.0,3.493,12.832235,0.691,195.149,12.0,CONFIRMED,K2
1.82,0.0754,5659.0,3.408,12.83306,0.649,195.149,12.0,CONFIRMED,K2
3.9587,0.054,4314.0,3.944,12.83724862,0.697984,195.149,12.0,CONFIRMED,K2
2.88,870.0,4823.0,3.493,2.060438,0.732,687.973,12.0,CONFIRMED,K2
3.16,0.1697,5659.0,1.4904,2.060368,0.727,687.973,12.0,CONFIRMED,K2
3.9587,0.1344,4854.0,1.37808,2.06,0.736421,687.973,12.0,CONFIRMED,K2
2.27,0.0934,5659.0,2.904,8.7783,0.69,182.207,12.0,CONFIRMED,K2
2.181,870.0,4603.0,3.493,8.777247,0.751,182.207,12.0,CONFIRMED,K2
1.90553,0.016,5757.0,3.493,4.01593,1.38,192.69,19.0698,CONFIRMED,K2
1.64,870.0,5758.0,2.74,4.01628,1.12,192.69,12.0,CONFIRMED,K2
1.655,870.0,5705.0,3.493,4.01593,1.141,192.69,7.7,CONFIRMED,K2
1.54,870.0,5731.0,3.493,4.01593,1.06,192.69,7.3,CONFIRMED,K2
1.96,0.02607,5659.0,3.192,4.01663,1.241,192.69,12.0,CONFIRMED,K2
1.55,870.0,5757.0,2.861,4.01593,1.1,192.69,12.0,CONFIRMED,K2
1.55,870.0,5679.0,3.493,4.01668,0.924,192.69,6.0,CONFIRMED,K2
2.41,870.0,5758.0,2.38,10.56098,1.12,192.69,12.0,CONFIRMED,K2
2.83,0.0484,5659.0,2.64,10.56131,1.241,192.69,12.0,CONFIRMED,K2
2.49,870.0,5705.0,3.493,10.56103,1.141,192.69,7.4,CONFIRMED,K2
2.18,870.0,5679.0,3.493,10.56104,0.924,192.69,7.7,CONFIRMED,K2
2.42,870.0,5757.0,2.533,10.56103,1.1,192.69,9.9,CONFIRMED,K2
2.29,870.0,5731.0,3.493,10.56103,1.06,192.69,8.3,CONFIRMED,K2
2.729,870.0,5911.0,3.493,9.401312,1.32,249.303,12.0,CONFIRMED,K2
1.96,0.0275,5659.0,2.112,9.40172,1.13,249.303,12.0,CONFIRMED,K2
1.08322371,870.0,4661.0,3.493,7.939256,0.645652,145.701,12.0,CONFIRMED,K2
0.94,0.0209,5659.0,1.464,7.9388,0.616,145.701,12.0,CONFIRMED,K2
1.075,870.0,4473.0,3.493,7.9389334,0.675,145.701,12.0,CONFIRMED,K2
2.0,870.0,4473.0,3.493,16.034656,0.675,145.701,12.0,CONFIRMED,K2
2.05816745,870.0,4661.0,3.493,16.035054,0.645652,145.701,12.0,CONFIRMED,K2
2.05,0.0947,5659.0,3.144,16.0343,0.616,145.701,12.0,CONFIRMED,K2
3.9587,870.0,4710.0,3.493,16.0382,0.62,145.701,12.0,CONFIRMED,K2
2.0,870.0,5659.0,3.0696,16.038474,0.7,145.701,12.0,CONFIRMED,K2
1.53157981,870.0,4661.0,3.493,26.804998,0.645652,145.701,12.0,CONFIRMED,K2
1.689,870.0,4473.0,3.493,26.803023,0.675,145.701,12.0,CONFIRMED,K2
1.48,0.0522,5659.0,2.928,26.8054,0.616,145.701,12.0,CONFIRMED,K2
2.072,870.0,5452.0,3.493,21.700156,0.811,278.412,12.0,CONFIRMED,K2
2.77059123,870.0,5570.0,3.493,21.697619,0.88176,278.412,12.0,CONFIRMED,K2
2.38,0.0789,5659.0,4.104,21.7,0.811,278.412,12.0,CONFIRMED,K2
1.85861238,870.0,5231.0,3.493,1.865979,0.825125,203.788,12.0,CONFIRMED,K2
1.75,0.0383,5659.0,1.9632,1.866025,0.878,203.788,12.0,CONFIRMED,K2
1.564,870.0,5129.0,3.493,1.865962,0.804,203.788,12.0,CONFIRMED,K2
1.076,870.0,3623.0,3.493,2.231527,0.348,82.6603,12.0,CONFIRMED,K2
1.191,870.0,3623.0,3.493,4.194766,0.348,82.6603,12.0,CONFIRMED,K2
1.05,0.146,5659.0,1.272,4.19525,0.257,82.6603,12.0,CONFIRMED,K2
1.1,0.169,5659.0,1.512,6.6791,0.257,82.6603,12.0,CONFIRMED,K2
1.392,870.0,3623.0,3.493,6.679582,0.348,82.6603,12.0,CONFIRMED,K2
1.14,0.175,5659.0,1.992,9.71601,0.257,82.6603,12.0,CONFIRMED,K2
1.345,870.0,3623.0,3.493,9.715043,0.348,82.6603,12.0,CONFIRMED,K2
3.9587,870.0,3860.0,3.493,13.6274,0.257,82.6603,12.0,CONFIRMED,K2
1.78,0.437,5659.0,2.16,13.62757,0.257,82.6603,12.0,CONFIRMED,K2
2.222,870.0,3623.0,3.493,13.62749,0.348,82.6603,12.0,CONFIRMED,K2
1.539,870.0,4844.0,3.493,2.380867,0.761,420.819,12.0,CONFIRMED,K2
1.72,0.0506,5659.0,1.92,2.38098,0.734,420.819,12.0,CONFIRMED,K2
2.74,0.0661,5659.0,3.5568,7.47331,1.012,428.785,12.0,CONFIRMED,K2
2.32,870.0,5749.0,3.493,7.473223,0.97,428.785,12.0,CONFIRMED,K2
3.9587,870.0,5592.0,3.493,7.47372,1.01,428.785,12.0,CONFIRMED,K2
4.0,870.0,5659.0,2.9904,28.735998,0.35,266.318,12.0,CONFIRMED,K2
8.22,1.398,5659.0,3.288,28.7342,0.664,266.318,12.0,CONFIRMED,K2
7.322,870.0,3572.0,3.493,28.735327,0.585,266.318,12.0,CONFIRMED,K2
3.91968,0.1739,5289.0,3.02,6.3392677,0.93,290.495,12.0,CONFIRMED,K2
3.66,870.0,5367.0,3.2,6.339069,0.897,290.495,12.0,CONFIRMED,K2
3.9,870.0,5310.0,3.493,6.33932,0.91,290.495,12.0,CONFIRMED,K2
3.66,870.0,5367.0,3.493,6.339069,0.897,290.495,12.0,CONFIRMED,K2
2.33,870.0,5773.0,3.493,8.58289,1.094,259.208,12.0,CONFIRMED,K2
2.118,870.0,5782.0,3.1,8.583566,1.084,259.208,12.0,CONFIRMED,K2
2.184,870.0,5782.0,3.493,8.584043,1.084,259.208,12.0,CONFIRMED,K2
2.04,870.0,5782.0,3.493,20.851337,1.084,259.208,12.0,CONFIRMED,K2
2.04,870.0,5782.0,5.2,20.851337,1.084,259.208,12.0,CONFIRMED,K2
6.4,870.0,4915.0,3.493,4.60547,3.08,307.47,37.6,CONFIRMED,K2
3.9587,870.0,4911.0,8.184,4.6028,3.12057,307.47,12.0,CONFIRMED,K2
8.2,870.0,4881.0,3.493,4.60543,3.88,307.47,50.3,CONFIRMED,K2
7.09,870.0,4993.0,0.0,4.60497,2.59,307.47,12.0,CONFIRMED,K2
7.04461252,0.04355578,4911.0,8.9037215,4.60808540736,3.12057,307.47,12.0,CONFIRMED,K2
6.27704,0.037,4881.0,3.493,4.60543,2.97,307.47,28.6047,CONFIRMED,K2
1.67,0.0432,4843.0,8.79,4.6049829,0.74,307.47,12.0,CONFIRMED,K2
5.71,870.0,4912.0,3.493,4.60497,2.93,307.47,39.8,CONFIRMED,K2
4.662,870.0,5558.0,3.493,3.312792,0.966,456.122,12.0,CONFIRMED,K2
4.28877,0.1815,5512.0,2.097,3.3129214,0.98,456.122,12.0,CONFIRMED,K2
4.662,870.0,5558.0,2.5,3.312792,0.966,456.122,12.0,CONFIRMED,K2
1.371,870.0,5543.0,3.493,4.622654,0.566,507.94,12.0,CONFIRMED,K2
1.371,870.0,5543.0,2.7,4.622654,0.566,507.94,12.0,CONFIRMED,K2
1.85,870.0,5726.0,3.5,15.398723,1.058,406.985,12.0,CONFIRMED,K2
1.85,870.0,5726.0,3.493,15.398723,1.058,406.985,12.0,CONFIRMED,K2
3.9587,870.0,5540.0,3.493,10.41144,1.12,265.914,12.0,CONFIRMED,K2
2.352,870.0,5678.0,3.493,10.413181,1.071,265.914,12.0,CONFIRMED,K2
1.92318,0.0714,4197.0,1.772,5.0957983,0.7,98.0152,12.0,CONFIRMED,K2
1.692,870.0,4938.0,3.493,5.095717,0.631,98.0152,12.0,CONFIRMED,K2
3.9587,870.0,4490.0,3.493,5.09582,0.58,98.0152,12.0,CONFIRMED,K2
2.597,870.0,5007.0,2.5,4.803352,0.783,286.727,12.0,CONFIRMED,K2
2.597,870.0,5007.0,3.493,4.803352,0.783,286.727,12.0,CONFIRMED,K2
3.395,870.0,5007.0,2.3,8.491282,0.783,286.727,12.0,CONFIRMED,K2
3.395,870.0,5007.0,3.493,8.491282,0.783,286.727,12.0,CONFIRMED,K2
1.579,870.0,5236.0,1.6,0.673862,0.92,274.864,12.0,CONFIRMED,K2
1.579,870.0,5236.0,3.493,0.673862,0.92,274.864,12.0,CONFIRMED,K2
3.124,870.0,5236.0,3.493,25.76051,0.92,274.864,12.0,CONFIRMED,K2
2.417,870.0,5387.0,1.3,3.572326,0.966,199.354,12.0,CONFIRMED,K2
2.417,870.0,5387.0,3.493,3.572326,0.966,199.354,12.0,CONFIRMED,K2
2.274,870.0,5946.0,3.7,6.393025,1.239,606.992,12.0,CONFIRMED,K2
2.274,870.0,5946.0,3.493,6.393025,1.239,606.992,12.0,CONFIRMED,K2
5.098,870.0,5946.0,4.7,18.787839,1.239,606.992,12.0,CONFIRMED,K2
5.098,870.0,5946.0,3.493,18.787839,1.239,606.992,12.0,CONFIRMED,K2
7.29025894,0.18655887,5690.2,0.638738,0.76001901813,1.65999,515.491,12.0,CANDIDATE,K2
6.049,870.0,5690.0,1.1,0.759978,1.541,515.491,12.0,CANDIDATE,K2
6.049,870.0,5690.0,3.493,0.759978,1.541,515.491,12.0,CANDIDATE,K2
2.37,0.12,4197.0,3.493,10.00329,0.6,231.828,12.0,CONFIRMED,K2
1.69,870.0,4044.0,2.87,10.0044,0.435,231.828,12.0,CONFIRMED,K2
2.1,870.0,4014.73,3.493,10.003417,0.569359,231.828,12.0,CONFIRMED,K2
2.29,0.1482,5659.0,2.9232,10.0051,0.572,231.828,12.0,CONFIRMED,K2
2.57,0.146,4077.0,2.88,10.00361,0.62,231.828,12.0,CONFIRMED,K2
